ID,Configuration,condition,run_id,relative_tool_life,true_stage,true_stage_id,q_true,q_hat,p_E,p_M,p_L,pred_stage,pred_stage_id
A4,Raw plus weighted fine/prior mixture,C6,155,0.47194719471947194,middle,1,0.3351415981995282,0.4340552091598511,0.06492094244001563,0.8946765730047598,0.040402484554224606,middle,1
A4,Raw plus weighted fine/prior mixture,C6,156,0.4752475247524752,middle,1,0.3363955964223728,0.43387433886528015,0.06500350573932748,0.8948794465472306,0.04011704771244183,middle,1
A4,Raw plus weighted fine/prior mixture,C6,157,0.47854785478547857,middle,1,0.3376495946452175,0.4355609714984894,0.06505608092729394,0.893415878665755,0.041528040405951136,middle,1
A4,Raw plus weighted fine/prior mixture,C6,158,0.48184818481848185,middle,1,0.3389266209189708,0.43666067719459534,0.06465495068243346,0.8936629047223679,0.04168214459419859,middle,1
A4,Raw plus weighted fine/prior mixture,C6,159,0.48514851485148514,middle,1,0.3402266750753522,0.43485450744628906,0.06556688353864344,0.8929985323497789,0.04143458411057772,middle,1
A4,Raw plus weighted fine/prior mixture,C6,160,0.4884488448844885,middle,1,0.3415497572826421,0.43394482135772705,0.06530031776406219,0.8943048334421817,0.040394848792756205,middle,1
A4,Raw plus weighted fine/prior mixture,C6,161,0.49174917491749176,middle,1,0.3428958675408408,0.4502932131290436,0.05971167170905866,0.8929822860332153,0.04730604225672595,middle,1
A4,Raw plus weighted fine/prior mixture,C6,162,0.49504950495049505,middle,1,0.3442650056816676,0.44622305035591125,0.060616825137984526,0.8935652080240817,0.045817966836933635,middle,1
A4,Raw plus weighted fine/prior mixture,C6,163,0.49834983498349833,middle,1,0.3456571718734029,0.4466346502304077,0.060440842913364184,0.8936784573794542,0.045880699706181666,middle,1
A4,Raw plus weighted fine/prior mixture,C6,164,0.5016501650165016,middle,1,0.3470723660319067,0.44980674982070923,0.06021953771669175,0.8910761838500334,0.04870427843227498,middle,1
A4,Raw plus weighted fine/prior mixture,C6,165,0.504950495049505,middle,1,0.3484875601904105,0.4536552429199219,0.05890242037994381,0.8904986924984921,0.05059888712056394,middle,1
A4,Raw plus weighted fine/prior mixture,C6,166,0.5082508250825083,middle,1,0.3499027544330546,0.456484317779541,0.05918167761143222,0.8868683176423493,0.05395000474521835,middle,1
A4,Raw plus weighted fine/prior mixture,C6,167,0.5115511551155115,middle,1,0.3513179485915584,0.46158847212791443,0.05749971887307899,0.8858742582443143,0.05662602288160667,middle,1
A4,Raw plus weighted fine/prior mixture,C6,168,0.5148514851485149,middle,1,0.3527331427500622,0.4708063006401062,0.05751320258808875,0.8771418386553328,0.06534495875557847,middle,1
A4,Raw plus weighted fine/prior mixture,C6,169,0.5181518151815182,middle,1,0.3541483369085658,0.483792245388031,0.05744397754205041,0.8632680763768095,0.07928794608014011,middle,1
A4,Raw plus weighted fine/prior mixture,C6,170,0.5214521452145214,middle,1,0.3555635310670696,0.49402931332588196,0.05950264708358137,0.8388255751075661,0.1016717778078525,middle,1
A4,Raw plus weighted fine/prior mixture,C6,171,0.5247524752475248,middle,1,0.3569787253097137,0.5034048557281494,0.06103891008311573,0.8134884862564219,0.12547260365946247,middle,1
A4,Raw plus weighted fine/prior mixture,C6,172,0.528052805280528,middle,1,0.3583939194682176,0.5054937601089478,0.06437298782532604,0.7959000182840701,0.13972699388960377,middle,1
A4,Raw plus weighted fine/prior mixture,C6,173,0.5313531353135313,middle,1,0.3598091136267213,0.5135019421577454,0.06389363295749147,0.7818192752389724,0.15428709180253605,middle,1
A4,Raw plus weighted fine/prior mixture,C6,174,0.5346534653465347,middle,1,0.3612243078693654,0.5183797478675842,0.06592293933809214,0.7578133064875554,0.17626375417335244,middle,1
A4,Raw plus weighted fine/prior mixture,C6,175,0.5379537953795379,middle,1,0.3626395020278692,0.5287415385246277,0.0658935783208734,0.7233474400552101,0.2107589816229164,middle,1
A4,Raw plus weighted fine/prior mixture,C6,176,0.5412541254125413,middle,1,0.3640546962705133,0.5208195447921753,0.0674396660684629,0.7471281978429224,0.1854321360876147,middle,1
A4,Raw plus weighted fine/prior mixture,C6,177,0.5445544554455446,middle,1,0.365469890429017,0.5270336866378784,0.06627559940161674,0.7294807768776088,0.2042436237197745,middle,1
A4,Raw plus weighted fine/prior mixture,C6,178,0.5478547854785478,middle,1,0.3668850845875208,0.522067666053772,0.06644995597106534,0.744535257991766,0.18901478603616842,middle,1
A4,Raw plus weighted fine/prior mixture,C6,179,0.5511551155115512,middle,1,0.368300278830165,0.5193758010864258,0.06473563582108718,0.7604477172415999,0.1748166469363128,middle,1
A4,Raw plus weighted fine/prior mixture,C6,180,0.5544554455445545,middle,1,0.3697154729886687,0.5074442625045776,0.0637027335928452,0.796723413625353,0.13957385278080173,middle,1
A4,Raw plus weighted fine/prior mixture,C6,181,0.5577557755775577,middle,1,0.3711306671471724,0.5026271939277649,0.0615361552744276,0.8132877561103014,0.12517608861427099,middle,1
A4,Raw plus weighted fine/prior mixture,C6,182,0.5610561056105611,middle,1,0.3725458613056763,0.4975444972515106,0.0610120838837441,0.825225365503883,0.11376255061137283,middle,1
A4,Raw plus weighted fine/prior mixture,C6,183,0.5643564356435643,middle,1,0.3739610554641798,0.4935872554779053,0.062094731849267976,0.8318579793710518,0.10604728877868028,middle,1
A4,Raw plus weighted fine/prior mixture,C6,184,0.5676567656765676,middle,1,0.3753762497068241,0.4972103536128998,0.06100398341083955,0.8286950687544454,0.11030094783371507,middle,1
A4,Raw plus weighted fine/prior mixture,C6,185,0.570957095709571,middle,1,0.3767914438653277,0.4852977395057678,0.06022474575789485,0.8511312421622268,0.08864401207887838,middle,1
A4,Raw plus weighted fine/prior mixture,C6,186,0.5742574257425742,middle,1,0.3782066380238316,0.4747133255004883,0.05893259732410821,0.8682778292737725,0.07278957340111916,middle,1
A4,Raw plus weighted fine/prior mixture,C6,187,0.5775577557755776,middle,1,0.3796218321823353,0.4707041084766388,0.060083431364125854,0.870023598333766,0.06989297030110811,middle,1
A4,Raw plus weighted fine/prior mixture,C6,188,0.5808580858085809,middle,1,0.3810370263408391,0.464846670627594,0.058582290144417744,0.87938384597198,0.06203386388260227,middle,1
A4,Raw plus weighted fine/prior mixture,C6,189,0.5841584158415841,middle,1,0.3824522205834832,0.4610072672367096,0.0591496725911927,0.8823512205082219,0.05849910689958521,middle,1
A4,Raw plus weighted fine/prior mixture,C6,190,0.5874587458745875,middle,1,0.3842404922043516,0.45684540271759033,0.058416798815204826,0.8878639722483608,0.053719228935434404,middle,1
A4,Raw plus weighted fine/prior mixture,C6,191,0.5907590759075908,middle,1,0.3864018412875842,0.45218369364738464,0.05993242332901022,0.8895151075979923,0.05055246907199724,middle,1
A4,Raw plus weighted fine/prior mixture,C6,192,0.594059405940594,middle,1,0.3889362679173217,0.4492962956428528,0.05917307180403487,0.8939724631364442,0.046854465058520756,middle,1
A4,Raw plus weighted fine/prior mixture,C6,193,0.5973597359735974,middle,1,0.3918437719252833,0.45529457926750183,0.05626485217858514,0.8951269670751708,0.048608180745244145,middle,1
A4,Raw plus weighted fine/prior mixture,C6,194,0.6006600660066007,middle,1,0.3951243534797499,0.4503404498100281,0.0567870897533655,0.8984168087291049,0.044796101516529685,middle,1
A4,Raw plus weighted fine/prior mixture,C6,195,0.6039603960396039,middle,1,0.3987780124965807,0.4486912488937378,0.05649851700695625,0.9007062256503527,0.042795257341690825,middle,1
A4,Raw plus weighted fine/prior mixture,C6,196,0.6072607260726073,middle,1,0.4028047489757763,0.44505786895751953,0.05699432129157693,0.9026621536577195,0.04034352504970348,middle,1
A4,Raw plus weighted fine/prior mixture,C6,197,0.6105610561056105,middle,1,0.4068314854549716,0.44626227021217346,0.05574025812022011,0.9043984035681315,0.03986133831064836,middle,1
A4,Raw plus weighted fine/prior mixture,C6,198,0.6138613861386139,middle,1,0.4108582219341671,0.4423477351665497,0.05676997230282788,0.9050849828394485,0.038145044856723404,middle,1
A4,Raw plus weighted fine/prior mixture,C6,199,0.6171617161716172,middle,1,0.4148849584133625,0.4412427842617035,0.05651184250801013,0.9062796792593696,0.037208478231620275,middle,1
A4,Raw plus weighted fine/prior mixture,C6,200,0.6204620462046204,middle,1,0.4189116948925581,0.4398568570613861,0.05682813024909571,0.9067147906936124,0.03645707905629186,middle,1
A4,Raw plus weighted fine/prior mixture,C6,201,0.6237623762376238,middle,1,0.4229384313717534,0.4411245584487915,0.05592149560398308,0.9074963040005778,0.036582200394438956,middle,1
A4,Raw plus weighted fine/prior mixture,C6,202,0.6270627062706271,middle,1,0.4269651678509489,0.43984389305114746,0.056282024282393095,0.9076580180667608,0.036059957649845986,middle,1
A4,Raw plus weighted fine/prior mixture,C6,203,0.6303630363036303,middle,1,0.4309919042460039,0.4425044357776642,0.05534159551644147,0.9075334110217202,0.03712499346083831,middle,1
A4,Raw plus weighted fine/prior mixture,C6,204,0.6336633663366337,middle,1,0.4350186407251992,0.43976467847824097,0.056855804748254045,0.906248370852088,0.03689582439865793,middle,1
A4,Raw plus weighted fine/prior mixture,C6,205,0.636963696369637,middle,1,0.4390453772043946,0.4453408122062683,0.054818635302132636,0.9063717250504824,0.038809639646384925,middle,1
A4,Raw plus weighted fine/prior mixture,C6,206,0.6402640264026402,middle,1,0.4430721135994497,0.44291701912879944,0.056214428551532435,0.9051145664499175,0.03867100499755009,middle,1
A4,Raw plus weighted fine/prior mixture,C6,207,0.6435643564356436,middle,1,0.4470988500786451,0.44705930352211,0.05496953945727544,0.90404927021863,0.040981190323094545,middle,1
A4,Raw plus weighted fine/prior mixture,C6,208,0.6468646864686468,middle,1,0.4511255865578406,0.44638481736183167,0.055872279101702754,0.9032044576762192,0.040923263221078116,middle,1
A4,Raw plus weighted fine/prior mixture,C6,209,0.6501650165016502,middle,1,0.455152323037036,0.4520557224750519,0.053988525024138985,0.9014701664083571,0.04454130856650397,middle,1
A4,Raw plus weighted fine/prior mixture,C6,210,0.6534653465346535,middle,1,0.4591790595162315,0.4517180323600769,0.05452305933896899,0.900816237540301,0.044660703119729896,middle,1
A4,Raw plus weighted fine/prior mixture,C6,211,0.6567656765676567,middle,1,0.4632057959954269,0.4572190046310425,0.05317623064792128,0.8987029436349133,0.048120825716165376,middle,1
A4,Raw plus weighted fine/prior mixture,C6,212,0.6600660066006601,middle,1,0.4672325324746222,0.46025845408439636,0.052997969085371334,0.895766724807192,0.051235306106436625,middle,1
A4,Raw plus weighted fine/prior mixture,C6,213,0.6633663366336634,middle,1,0.4712592689538178,0.46684691309928894,0.05210769112257495,0.8912296957544017,0.056662613122023336,middle,1
A4,Raw plus weighted fine/prior mixture,C6,214,0.6666666666666666,middle,1,0.4752860054330132,0.4762156903743744,0.05170601895023078,0.883271592462884,0.06502238858588527,middle,1
A4,Raw plus weighted fine/prior mixture,C6,215,0.66996699669967,middle,1,0.4793127419122085,0.46967369318008423,0.05264132793324997,0.8893413591148426,0.058017312950907465,middle,1
A4,Raw plus weighted fine/prior mixture,C6,216,0.6732673267326733,middle,1,0.4833394783072636,0.4927422106266022,0.05209772723499017,0.8618136454272624,0.0860886273367474,middle,1
A4,Raw plus weighted fine/prior mixture,C6,217,0.6765676567656765,middle,1,0.4873662147864592,0.4811960458755493,0.05287785690169703,0.8737355731672547,0.0733865699300483,middle,1
A4,Raw plus weighted fine/prior mixture,C6,218,0.6798679867986799,middle,1,0.4913929512656543,0.4955751299858093,0.05278179995808648,0.8532902785513163,0.09392792148959726,middle,1
A4,Raw plus weighted fine/prior mixture,C6,219,0.6831683168316832,middle,1,0.4954196876607095,0.486940860748291,0.05382491281468208,0.8608288266553146,0.0853462605290034,middle,1
A4,Raw plus weighted fine/prior mixture,C6,220,0.6864686468646864,middle,1,0.4994464241399048,0.5170926451683044,0.05625972613333656,0.7855030289546489,0.15823724491101443,middle,1
A4,Raw plus weighted fine/prior mixture,C6,221,0.6897689768976898,middle,1,0.5034731606191004,0.5217438340187073,0.05690712868925674,0.7740242585248303,0.1690686127849129,middle,1
A4,Raw plus weighted fine/prior mixture,C6,222,0.693069306930693,middle,1,0.5080172527216286,0.5436135530471802,0.056717116687090396,0.6885980810690964,0.25468480224281326,middle,1
A4,Raw plus weighted fine/prior mixture,C6,223,0.6963696369636964,middle,1,0.5130787005316301,0.5437044501304626,0.056732834410646686,0.6905854081813213,0.252681757407032,middle,1
A4,Raw plus weighted fine/prior mixture,C6,224,0.6996699669966997,middle,1,0.5186575039649646,0.5656942129135132,0.05456052878753154,0.5754788999805868,0.3699605712308815,middle,1
A4,Raw plus weighted fine/prior mixture,C6,225,0.7029702970297029,late,2,0.5247536630216317,0.5991626381874084,0.04515215035311053,0.39525950418830175,0.5595883454575876,late,2
A4,Raw plus weighted fine/prior mixture,C6,226,0.7062706270627063,late,2,0.5313671777016317,0.6180862784385681,0.038750350977791594,0.32247333073825424,0.6387763182829541,late,2
A4,Raw plus weighted fine/prior mixture,C6,227,0.7095709570957096,late,2,0.5384980480049646,0.6518903970718384,0.028471761166813096,0.22767120534664428,0.7438570334855424,late,2
A4,Raw plus weighted fine/prior mixture,C6,228,0.7128712871287128,late,2,0.5461462739316305,0.6584046483039856,0.02692450077688583,0.21468242196768322,0.7583930772544308,late,2
A4,Raw plus weighted fine/prior mixture,C6,229,0.7161716171617162,late,2,0.5537944998582961,0.6787477135658264,0.0228167104621447,0.18092603605201324,0.7962572534848421,late,2
A4,Raw plus weighted fine/prior mixture,C6,230,0.7194719471947195,late,2,0.5614427257849618,0.6884734034538269,0.021203392399029766,0.16645890878425984,0.8123376988157105,late,2
A4,Raw plus weighted fine/prior mixture,C6,231,0.7227722772277227,late,2,0.5690909517116278,0.6971931457519531,0.01944539441845374,0.15396782413083523,0.8265867814497111,late,2
A4,Raw plus weighted fine/prior mixture,C6,232,0.7260726072607261,late,2,0.5767391776382933,0.7030099630355835,0.018557631011458582,0.14611908559551123,0.8353232833920301,late,2
A4,Raw plus weighted fine/prior mixture,C6,233,0.7293729372937293,late,2,0.5843874036490995,0.7090097069740295,0.01762984885873892,0.13861869353982498,0.843751457600436,late,2
A4,Raw plus weighted fine/prior mixture,C6,234,0.7326732673267327,late,2,0.5920356296599056,0.7121283411979675,0.017282310936994026,0.13471123794738238,0.8480064511146236,late,2
A4,Raw plus weighted fine/prior mixture,C6,235,0.735973597359736,late,2,0.5996838556707117,0.7162657976150513,0.016811724617088533,0.1300491570755696,0.8531391183063418,late,2
A4,Raw plus weighted fine/prior mixture,C6,236,0.7392739273927392,late,2,0.6073320816815179,0.7144902944564819,0.01731829652124475,0.13125629899567107,0.8514254044820841,late,2
A4,Raw plus weighted fine/prior mixture,C6,237,0.7425742574257426,late,2,0.6149803076923238,0.7188800573348999,0.01663679434120334,0.12725469398816347,0.8561085116696331,late,2
A4,Raw plus weighted fine/prior mixture,C6,238,0.7458745874587459,late,2,0.6226285336189898,0.7184065580368042,0.016863715608893732,0.12737917174729244,0.8557571126428137,late,2
A4,Raw plus weighted fine/prior mixture,C6,239,0.7491749174917491,late,2,0.6302767595456554,0.7208566665649414,0.016530549833476786,0.125023972718984,0.8584454774465392,late,2
A4,Raw plus weighted fine/prior mixture,C6,240,0.7524752475247525,late,2,0.6379249854723213,0.7173290252685547,0.017059543015399182,0.12845463872539647,0.8544858182582041,late,2
A4,Raw plus weighted fine/prior mixture,C6,241,0.7557755775577558,late,2,0.645573211398987,0.7211048007011414,0.01656282995617663,0.12469491524300097,0.8587422547998225,late,2
A4,Raw plus weighted fine/prior mixture,C6,242,0.759075907590759,late,2,0.6532214373256527,0.7199857234954834,0.0167291628513933,0.12563912674341343,0.8576317104041933,late,2
A4,Raw plus weighted fine/prior mixture,C6,243,0.7623762376237624,late,2,0.6608696632523182,0.7212919592857361,0.01655408760428274,0.12433203182242139,0.8591138805722959,late,2
A4,Raw plus weighted fine/prior mixture,C6,244,0.7656765676567657,late,2,0.6685178891789844,0.7188504338264465,0.01675478088132288,0.12678611878208945,0.8564591003355876,late,2
A4,Raw plus weighted fine/prior mixture,C6,245,0.768976897689769,late,2,0.6761661151897903,0.7218670845031738,0.016489757462742397,0.12378711605107054,0.8597231264851869,late,2
A4,Raw plus weighted fine/prior mixture,C6,246,0.7722772277227723,late,2,0.6838143412005964,0.7163330316543579,0.017409540919144477,0.1284467544689209,0.8541437046109346,late,2
A4,Raw plus weighted fine/prior mixture,C6,247,0.7755775577557755,late,2,0.6914625672114025,0.7223656177520752,0.01650290582381774,0.1232652206534203,0.860231873521762,late,2
A4,Raw plus weighted fine/prior mixture,C6,248,0.7788778877887789,late,2,0.6991107932222087,0.7219022512435913,0.01670919662858649,0.12340309640538,0.8598877069650335,late,2
A4,Raw plus weighted fine/prior mixture,C6,249,0.7821782178217822,late,2,0.7067590192330147,0.7233020663261414,0.01644709409374618,0.12224645400177572,0.8613064519034781,late,2
A4,Raw plus weighted fine/prior mixture,C6,250,0.7854785478547854,late,2,0.7144072451596807,0.7189350724220276,0.016977454935669933,0.12637720596149254,0.8566453391018376,late,2
A4,Raw plus weighted fine/prior mixture,C6,251,0.7887788778877888,late,2,0.7220554710863463,0.7231736779212952,0.016467300391385924,0.12226504140051896,0.861267658207095,late,2
A4,Raw plus weighted fine/prior mixture,C6,252,0.7920792079207921,late,2,0.729703697013012,0.7221792936325073,0.016651497769106245,0.12309266971177307,0.8602558325181207,late,2
A4,Raw plus weighted fine/prior mixture,C6,253,0.7953795379537953,late,2,0.7373519229396778,0.7234305739402771,0.016444060274788837,0.12193595642412287,0.8616199833000884,late,2
A4,Raw plus weighted fine/prior mixture,C6,254,0.7986798679867987,late,2,0.7448714868279991,0.7206906080245972,0.016666190500655553,0.12463261514483341,0.858701194353511,late,2
A4,Raw plus weighted fine/prior mixture,C6,255,0.801980198019802,late,2,0.752262388677976,0.7239552140235901,0.016421874375480556,0.12147638905838291,0.8621017365651364,late,2
A4,Raw plus weighted fine/prior mixture,C6,256,0.8052805280528053,late,2,0.7595246284896082,0.7233153581619263,0.016452230413335846,0.12212505031812268,0.8614227192675414,late,2
A4,Raw plus weighted fine/prior mixture,C6,257,0.8085808580858086,late,2,0.7666582063470367,0.7242591381072998,0.016315784108670125,0.12117400652875418,0.8625102093615756,late,2
A4,Raw plus weighted fine/prior mixture,C6,258,0.8118811881188119,late,2,0.7736631222502615,0.7257577180862427,0.01626963498777324,0.11954705102952823,0.8641833139816986,late,2
A4,Raw plus weighted fine/prior mixture,C6,259,0.8151815181518152,late,2,0.7805393761151413,0.7258719801902771,0.016216878112642077,0.11948627029261308,0.8642968515937449,late,2
A4,Raw plus weighted fine/prior mixture,C6,260,0.8184818481848185,late,2,0.7872869679416767,0.726431667804718,0.01621593642615796,0.11895198997621367,0.8648320735966283,late,2
A4,Raw plus weighted fine/prior mixture,C6,261,0.8217821782178217,late,2,0.7940345597682124,0.7270734906196594,0.016131839223229125,0.11839493293979812,0.8654732278359727,late,2
A4,Raw plus weighted fine/prior mixture,C6,262,0.8250825082508251,late,2,0.8007821515947479,0.7269973158836365,0.01614988570337751,0.11842133104972313,0.8654287832458993,late,2
A4,Raw plus weighted fine/prior mixture,C6,263,0.8283828382838284,late,2,0.8075297434212836,0.7275460958480835,0.01608188784628041,0.11800523618483158,0.865912875967888,late,2
A4,Raw plus weighted fine/prior mixture,C6,264,0.8316831683168316,late,2,0.8142773352478189,0.727502167224884,0.016119749757550386,0.11801100391372646,0.865869246327723,late,2
A4,Raw plus weighted fine/prior mixture,C6,265,0.834983498349835,late,2,0.8210249269902141,0.7282594442367554,0.016092418469414876,0.11731031668209252,0.8665972648474927,late,2
A4,Raw plus weighted fine/prior mixture,C6,266,0.8382838283828383,late,2,0.8277725187326093,0.7278720736503601,0.01618488531060156,0.11753669275340249,0.8662784219349959,late,2
A4,Raw plus weighted fine/prior mixture,C6,267,0.8415841584158416,late,2,0.8345201104750046,0.7277765274047852,0.01622071728628646,0.1175307553466877,0.8662485273660259,late,2
A4,Raw plus weighted fine/prior mixture,C6,268,0.8448844884488449,late,2,0.8412677022173995,0.7243426442146301,0.016690594997118773,0.11997318334103382,0.8633362216608473,late,2
A4,Raw plus weighted fine/prior mixture,C6,269,0.8481848184818482,late,2,0.8480152939597948,0.7272355556488037,0.016272009178130094,0.1181063477192613,0.8656216431016085,late,2
A4,Raw plus weighted fine/prior mixture,C6,270,0.8514851485148515,late,2,0.8547628857021901,0.7256739735603333,0.016512155813187903,0.11931465237751421,0.8641731918082978,late,2
A4,Raw plus weighted fine/prior mixture,C6,271,0.8547854785478548,late,2,0.8615104774445851,0.7264611124992371,0.016349935198269182,0.1189112377751373,0.8647388270255935,late,2
A4,Raw plus weighted fine/prior mixture,C6,272,0.858085808580858,late,2,0.8682580691869803,0.7238814830780029,0.016622711981049434,0.12107316530400837,0.8623041227139422,late,2
A4,Raw plus weighted fine/prior mixture,C6,273,0.8613861386138614,late,2,0.8750056609293755,0.7256038188934326,0.016408119622125107,0.11968545430432269,0.8639064260725521,late,2
A4,Raw plus weighted fine/prior mixture,C6,274,0.8646864686468647,late,2,0.8817532527559108,0.7241317629814148,0.016628564888424163,0.12092429497933396,0.8624471401312418,late,2
A4,Raw plus weighted fine/prior mixture,C6,275,0.8679867986798679,late,2,0.8885008445824465,0.7244839072227478,0.01652787131524104,0.12079721995873242,0.8626749087250266,late,2
A4,Raw plus weighted fine/prior mixture,C6,276,0.8712871287128713,late,2,0.895248436408982,0.7224072217941284,0.01678648662021404,0.12266266022814314,0.8605508531506428,late,2
A4,Raw plus weighted fine/prior mixture,C6,277,0.8745874587458746,late,2,0.9019960282355176,0.7234477996826172,0.016745014786357402,0.12170283303874169,0.861552152173901,late,2
A4,Raw plus weighted fine/prior mixture,C6,278,0.8778877887788779,late,2,0.9087436200620532,0.7216209173202515,0.01705986018286205,0.12328573986435662,0.8596543999517813,late,2
A4,Raw plus weighted fine/prior mixture,C6,279,0.8811881188118812,late,2,0.9154912118885886,0.7137296795845032,0.018425783606471794,0.1294467393151963,0.8521274770773317,late,2
A4,Raw plus weighted fine/prior mixture,C6,280,0.8844884488448845,late,2,0.9222388037151243,0.7210907936096191,0.0171684290835706,0.12410456986373423,0.8587270010516952,late,2
A4,Raw plus weighted fine/prior mixture,C6,281,0.8877887788778878,late,2,0.9289863954575196,0.7177897691726685,0.017831969662335214,0.12675077015060188,0.8554172601860628,late,2
A4,Raw plus weighted fine/prior mixture,C6,282,0.8910891089108911,late,2,0.9357339871999144,0.7195366024971008,0.01750344712451331,0.12560389072193626,0.8568926621525504,late,2
A4,Raw plus weighted fine/prior mixture,C6,283,0.8943894389438944,late,2,0.9424815789423098,0.7140557765960693,0.01830605983600005,0.13080928285887433,0.8508846573041254,late,2
A4,Raw plus weighted fine/prior mixture,C6,284,0.8976897689768977,late,2,0.949229170684705,0.7171854376792908,0.017678443019905375,0.1278018835925022,0.8545196733865924,late,2
A4,Raw plus weighted fine/prior mixture,C6,285,0.900990099009901,late,2,0.9559767624271,0.7151452898979187,0.01811472611185632,0.12980760792339213,0.8520776659637513,late,2
A4,Raw plus weighted fine/prior mixture,C6,286,0.9042904290429042,late,2,0.9618936363706976,0.7161264419555664,0.01793177919164966,0.12881208614075518,0.8532561346665952,late,2
A4,Raw plus weighted fine/prior mixture,C6,287,0.9075907590759076,late,2,0.9669797925154976,0.7124785780906677,0.01854032049720297,0.1323735342424294,0.8490861452593677,late,2
A4,Raw plus weighted fine/prior mixture,C6,288,0.9108910891089109,late,2,0.9712352308615,0.7172314524650574,0.017902096398335284,0.12766479580077295,0.8544331077998917,late,2
A4,Raw plus weighted fine/prior mixture,C6,289,0.9141914191419142,late,2,0.9746599514087048,0.71781986951828,0.017717539164616183,0.12704528503685106,0.8552371757975328,late,2
A4,Raw plus weighted fine/prior mixture,C6,290,0.9174917491749175,late,2,0.9772539541571122,0.7199126482009888,0.017388298167994316,0.12494986141131478,0.8576618404196908,late,2
A4,Raw plus weighted fine/prior mixture,C6,291,0.9207920792079208,late,2,0.9790172391067218,0.7207693457603455,0.017173994576842107,0.12415455120936175,0.858671454212796,late,2
A4,Raw plus weighted fine/prior mixture,C6,292,0.9240924092409241,late,2,0.979949806257534,0.7222225666046143,0.017032286021082164,0.12267383850938784,0.8602938754685301,late,2
A4,Raw plus weighted fine/prior mixture,C6,293,0.9273927392739274,late,2,0.980882373408346,0.7234032154083252,0.016766876664710197,0.12158840479943277,0.861644718534857,late,2
A4,Raw plus weighted fine/prior mixture,C6,294,0.9306930693069307,late,2,0.9818149405591582,0.724524974822998,0.01664951626966933,0.12051668709968671,0.8628337966296439,late,2
A4,Raw plus weighted fine/prior mixture,C6,295,0.933993399339934,late,2,0.9827475077099702,0.7262020707130432,0.01644808403279253,0.11902238871223121,0.8645295272539762,late,2
A4,Raw plus weighted fine/prior mixture,C6,296,0.9372937293729373,late,2,0.9836800748607823,0.7264900803565979,0.016468211080378055,0.1185328262914057,0.8649989626272162,late,2
A4,Raw plus weighted fine/prior mixture,C6,297,0.9405940594059405,late,2,0.9846126420115944,0.7266719341278076,0.01643005980722744,0.11825688121345292,0.8653130589783196,late,2
A4,Raw plus weighted fine/prior mixture,C6,298,0.9438943894389439,late,2,0.9855452091624064,0.7263810038566589,0.01648443404032825,0.11831713304430264,0.865198432914369,late,2
A4,Raw plus weighted fine/prior mixture,C6,299,0.9471947194719472,late,2,0.9864777763132186,0.725306510925293,0.016649900856038076,0.11893909407797193,0.8644110050649898,late,2
A4,Raw plus weighted fine/prior mixture,C6,300,0.9504950495049505,late,2,0.9874103434640308,0.7243700623512268,0.016820308468083717,0.11965141582254529,0.863528275708371,late,2
A4,Raw plus weighted fine/prior mixture,C6,301,0.9537953795379538,late,2,0.9883429106148428,0.7246748208999634,0.016744254657110026,0.11955356403488254,0.8637021813070075,late,2
A4,Raw plus weighted fine/prior mixture,C6,302,0.9570957095709571,late,2,0.9892754777656552,0.7233991622924805,0.0169296957915857,0.12049066330793672,0.8625796408994776,late,2
A4,Raw plus weighted fine/prior mixture,C6,303,0.9603960396039604,late,2,0.9902080449164672,0.7233057022094727,0.016944199221993812,0.12062778553662623,0.8624280152403798,late,2
A4,Raw plus weighted fine/prior mixture,C6,304,0.9636963696369637,late,2,0.9911406120672792,0.7223679423332214,0.017066611236102997,0.12145881450426935,0.8614745742586276,late,2
A4,Raw plus weighted fine/prior mixture,C6,305,0.966996699669967,late,2,0.9920731792180912,0.7228854894638062,0.016995535853220344,0.12109729158334136,0.8619071725624381,late,2
A4,Raw plus weighted fine/prior mixture,C6,306,0.9702970297029703,late,2,0.9930057463689036,0.7220547199249268,0.017112631344592517,0.12180918546561613,0.8610781831887911,late,2
A4,Raw plus weighted fine/prior mixture,C6,307,0.9735973597359736,late,2,0.9939383135197154,0.7220582365989685,0.017113195617226074,0.1218362759851165,0.8610505283966574,late,2
A4,Raw plus weighted fine/prior mixture,C6,308,0.976897689768977,late,2,0.9948708806705276,0.721315860748291,0.01720506394942015,0.12244779631175717,0.8603471397378226,late,2
A4,Raw plus weighted fine/prior mixture,C6,309,0.9801980198019802,late,2,0.9958034478213396,0.7217666506767273,0.017166459273670893,0.1220084777589453,0.8608250629663838,late,2
A4,Raw plus weighted fine/prior mixture,C6,310,0.9834983498349835,late,2,0.996736014972152,0.7211832404136658,0.01725744580554031,0.12244047996514469,0.860302074228315,late,2
A4,Raw plus weighted fine/prior mixture,C6,311,0.9867986798679867,late,2,0.9976685821229638,0.7195386290550232,0.017542054785132037,0.12364301804599477,0.8588149271678731,late,2
A4,Raw plus weighted fine/prior mixture,C6,312,0.9900990099009901,late,2,0.998601149273776,0.7209161520004272,0.017344047994537235,0.12252711491428214,0.8601288370901806,late,2
A4,Raw plus weighted fine/prior mixture,C6,313,0.9933993399339934,late,2,0.999067432849182,0.7188729643821716,0.01766520722593671,0.12412101573141647,0.8582137770416468,late,2
