condition,run_id,class,class_id,start_idx,end_idx,npy_path
C4,2,I,0,6233,10841,data\windows\C4_002_35.npy
C4,1,I,0,3765,8373,data\windows\C4_001_32.npy
C4,9,I,0,72197,76805,data\windows\C4_009_36.npy
C4,6,I,0,43750,48358,data\windows\C4_006_22.npy
C4,13,I,0,108663,113271,data\windows\C4_013_32.npy
C4,8,I,0,65476,70084,data\windows\C4_008_37.npy
C4,10,I,0,77832,82440,data\windows\C4_010_20.npy
C4,15,I,0,123399,128007,data\windows\C4_015_26.npy
C4,15,I,0,122455,127063,data\windows\C4_015_27.npy
C4,25,I,0,204099,208707,data\windows\C4_025_26.npy
C4,13,I,0,105399,110007,data\windows\C4_013_33.npy
C4,15,I,0,123249,127857,data\windows\C4_015_28.npy
C4,18,I,0,148283,152891,data\windows\C4_018_23.npy
C4,5,I,0,39720,44328,data\windows\C4_005_35.npy
C4,18,I,0,145881,150489,data\windows\C4_018_24.npy
C4,23,I,0,188542,193150,data\windows\C4_023_23.npy
C4,9,I,0,69809,74417,data\windows\C4_009_37.npy
C4,5,I,0,40656,45264,data\windows\C4_005_36.npy
C4,10,I,0,75626,80234,data\windows\C4_010_21.npy
C4,8,I,0,60115,64723,data\windows\C4_008_38.npy
C4,16,I,0,127726,132334,data\windows\C4_016_28.npy
C4,23,I,0,188941,193549,data\windows\C4_023_24.npy
C4,16,I,0,130189,134797,data\windows\C4_016_29.npy
C4,4,I,0,27452,32060,data\windows\C4_004_34.npy
C4,9,I,0,69071,73679,data\windows\C4_009_38.npy
C4,18,I,0,150771,155379,data\windows\C4_018_25.npy
C4,9,I,0,72499,77107,data\windows\C4_009_39.npy
C4,16,I,0,127998,132606,data\windows\C4_016_30.npy
C4,19,I,0,151496,156104,data\windows\C4_019_28.npy
C4,9,I,0,72246,76854,data\windows\C4_009_40.npy
C4,17,I,0,141605,146213,data\windows\C4_017_27.npy
C4,11,I,0,86901,91509,data\windows\C4_011_19.npy
C4,4,I,0,29539,34147,data\windows\C4_004_35.npy
C4,10,I,0,81298,85906,data\windows\C4_010_22.npy
C4,12,I,0,96281,100889,data\windows\C4_012_22.npy
C4,1,I,0,384,4992,data\windows\C4_001_33.npy
C4,24,I,0,195139,199747,data\windows\C4_024_22.npy
C4,14,I,0,115228,119836,data\windows\C4_014_18.npy
C4,1,I,0,5844,10452,data\windows\C4_001_34.npy
C4,23,I,0,189872,194480,data\windows\C4_023_25.npy
C4,23,I,0,187066,191674,data\windows\C4_023_26.npy
C4,1,I,0,1939,6547,data\windows\C4_001_35.npy
C4,5,I,0,37200,41808,data\windows\C4_005_37.npy
C4,10,I,0,79466,84074,data\windows\C4_010_23.npy
C4,14,I,0,110722,115330,data\windows\C4_014_19.npy
C4,19,I,0,158420,163028,data\windows\C4_019_29.npy
C4,12,I,0,92634,97242,data\windows\C4_012_23.npy
C4,16,I,0,133526,138134,data\windows\C4_016_31.npy
C4,1,I,0,1630,6238,data\windows\C4_001_36.npy
C4,18,I,0,144039,148647,data\windows\C4_018_26.npy
C4,24,I,0,200099,204707,data\windows\C4_024_23.npy
C4,14,I,0,114861,119469,data\windows\C4_014_20.npy
C4,12,I,0,99311,103919,data\windows\C4_012_24.npy
C4,8,I,0,64941,69549,data\windows\C4_008_39.npy
C4,25,I,0,208320,212928,data\windows\C4_025_27.npy
C4,1,I,0,5345,9953,data\windows\C4_001_37.npy
C4,8,I,0,62673,67281,data\windows\C4_008_40.npy
C4,4,I,0,30339,34947,data\windows\C4_004_36.npy
C4,23,I,0,189496,194104,data\windows\C4_023_27.npy
C4,13,I,0,105837,110445,data\windows\C4_013_34.npy
C4,24,I,0,201627,206235,data\windows\C4_024_24.npy
C4,18,I,0,145487,150095,data\windows\C4_018_27.npy
C4,15,I,0,121632,126240,data\windows\C4_015_29.npy
C4,14,I,0,112954,117562,data\windows\C4_014_21.npy
C4,6,I,0,44299,48907,data\windows\C4_006_23.npy
C4,15,I,0,122772,127380,data\windows\C4_015_30.npy
C4,18,I,0,149881,154489,data\windows\C4_018_28.npy
C4,26,I,0,211017,215625,data\windows\C4_026_20.npy
C4,15,I,0,119917,124525,data\windows\C4_015_31.npy
C4,25,I,0,204951,209559,data\windows\C4_025_28.npy
C4,25,I,0,206194,210802,data\windows\C4_025_29.npy
C4,14,I,0,114063,118671,data\windows\C4_014_22.npy
C4,12,I,0,95894,100502,data\windows\C4_012_25.npy
C4,4,I,0,31212,35820,data\windows\C4_004_37.npy
C4,7,I,0,58730,63338,data\windows\C4_007_29.npy
C4,23,I,0,192300,196908,data\windows\C4_023_28.npy
C4,4,I,0,30246,34854,data\windows\C4_004_38.npy
C4,11,I,0,86670,91278,data\windows\C4_011_20.npy
C4,19,I,0,152498,157106,data\windows\C4_019_30.npy
C4,7,I,0,52630,57238,data\windows\C4_007_30.npy
C4,26,I,0,212933,217541,data\windows\C4_026_21.npy
C4,17,I,0,142059,146667,data\windows\C4_017_28.npy
C4,1,I,0,4563,9171,data\windows\C4_001_38.npy
C4,7,I,0,54062,58670,data\windows\C4_007_31.npy
C4,20,I,0,161839,166447,data\windows\C4_020_26.npy
C4,23,I,0,188822,193430,data\windows\C4_023_29.npy
C4,25,I,0,202352,206960,data\windows\C4_025_30.npy
C4,23,I,0,186192,190800,data\windows\C4_023_30.npy
C4,2,I,0,12039,16647,data\windows\C4_002_36.npy
C4,19,I,0,159276,163884,data\windows\C4_019_31.npy
C4,3,I,0,23371,27979,data\windows\C4_003_35.npy
C4,2,I,0,12323,16931,data\windows\C4_002_37.npy
C4,18,I,0,151349,155957,data\windows\C4_018_29.npy
C4,13,I,0,104863,109471,data\windows\C4_013_35.npy
C4,17,I,0,141726,146334,data\windows\C4_017_29.npy
C4,23,I,0,186261,190869,data\windows\C4_023_31.npy
C4,2,I,0,11080,15688,data\windows\C4_002_38.npy
C4,14,I,0,115149,119757,data\windows\C4_014_23.npy
C4,22,I,0,182509,187117,data\windows\C4_022_21.npy
C4,12,I,0,96117,100725,data\windows\C4_012_26.npy
C4,14,I,0,114253,118861,data\windows\C4_014_24.npy
C4,13,I,0,109181,113789,data\windows\C4_013_36.npy
C4,24,I,0,198306,202914,data\windows\C4_024_25.npy
C4,2,I,0,8032,12640,data\windows\C4_002_39.npy
C4,23,I,0,192059,196667,data\windows\C4_023_32.npy
C4,22,I,0,178564,183172,data\windows\C4_022_22.npy
C4,22,I,0,177716,182324,data\windows\C4_022_23.npy
C4,11,I,0,89994,94602,data\windows\C4_011_21.npy
C4,14,I,0,112610,117218,data\windows\C4_014_25.npy
C4,10,I,0,80599,85207,data\windows\C4_010_24.npy
C4,7,I,0,55055,59663,data\windows\C4_007_32.npy
C4,23,I,0,191500,196108,data\windows\C4_023_33.npy
C4,14,I,0,110444,115052,data\windows\C4_014_26.npy
C4,19,I,0,157892,162500,data\windows\C4_019_32.npy
C4,3,I,0,21386,25994,data\windows\C4_003_36.npy
C4,21,I,0,172804,177412,data\windows\C4_021_29.npy
C4,18,I,0,144106,148714,data\windows\C4_018_30.npy
C4,26,I,0,218070,222678,data\windows\C4_026_22.npy
C4,4,I,0,29304,33912,data\windows\C4_004_39.npy
C4,15,I,0,117964,122572,data\windows\C4_015_32.npy
C4,14,I,0,111579,116187,data\windows\C4_014_27.npy
C4,14,I,0,117522,122130,data\windows\C4_014_28.npy
C4,2,I,0,8754,13362,data\windows\C4_002_40.npy
C4,13,I,0,103757,108365,data\windows\C4_013_37.npy
C4,8,I,0,65464,70072,data\windows\C4_008_41.npy
C4,17,I,0,135031,139639,data\windows\C4_017_30.npy
C4,7,I,0,50762,55370,data\windows\C4_007_33.npy
C4,12,I,0,94973,99581,data\windows\C4_012_27.npy
C4,17,I,0,135617,140225,data\windows\C4_017_31.npy
C4,2,I,0,10310,14918,data\windows\C4_002_41.npy
C4,21,I,0,172336,176944,data\windows\C4_021_30.npy
C4,19,I,0,156231,160839,data\windows\C4_019_33.npy
C4,2,I,0,9225,13833,data\windows\C4_002_42.npy
C4,2,I,0,10421,15029,data\windows\C4_002_43.npy
C4,23,I,0,185998,190606,data\windows\C4_023_34.npy
C4,8,I,0,61927,66535,data\windows\C4_008_42.npy
C4,23,I,0,188292,192900,data\windows\C4_023_35.npy
C4,13,I,0,109488,114096,data\windows\C4_013_38.npy
C4,9,I,0,75122,79730,data\windows\C4_009_41.npy
C4,8,I,0,59792,64400,data\windows\C4_008_43.npy
C4,18,I,0,144141,148749,data\windows\C4_018_31.npy
C4,3,I,0,23277,27885,data\windows\C4_003_37.npy
C4,11,I,0,87882,92490,data\windows\C4_011_22.npy
C4,9,I,0,75909,80517,data\windows\C4_009_42.npy
C4,5,I,0,35151,39759,data\windows\C4_005_38.npy
C4,10,I,0,77069,81677,data\windows\C4_010_25.npy
C4,14,I,0,115396,120004,data\windows\C4_014_29.npy
C4,18,I,0,148200,152808,data\windows\C4_018_32.npy
C4,3,I,0,18320,22928,data\windows\C4_003_38.npy
C4,23,I,0,190836,195444,data\windows\C4_023_36.npy
C4,23,I,0,192164,196772,data\windows\C4_023_37.npy
C4,18,I,0,151353,155961,data\windows\C4_018_33.npy
C4,25,I,0,201776,206384,data\windows\C4_025_31.npy
C4,12,I,0,93422,98030,data\windows\C4_012_28.npy
C4,22,I,0,179708,184316,data\windows\C4_022_24.npy
C4,19,I,0,158748,163356,data\windows\C4_019_34.npy
C4,15,I,0,122876,127484,data\windows\C4_015_33.npy
C4,5,I,0,40922,45530,data\windows\C4_005_39.npy
C4,15,I,0,121800,126408,data\windows\C4_015_34.npy
C4,24,I,0,197028,201636,data\windows\C4_024_26.npy
C4,26,I,0,215228,219836,data\windows\C4_026_23.npy
C4,12,I,0,97814,102422,data\windows\C4_012_29.npy
C4,7,I,0,54222,58830,data\windows\C4_007_34.npy
C4,20,I,0,163382,167990,data\windows\C4_020_27.npy
C4,2,I,0,12226,16834,data\windows\C4_002_44.npy
C4,4,I,0,33047,37655,data\windows\C4_004_40.npy
C4,15,I,0,122748,127356,data\windows\C4_015_35.npy
C4,26,I,0,216451,221059,data\windows\C4_026_24.npy
C4,9,I,0,72162,76770,data\windows\C4_009_43.npy
C4,12,I,0,96779,101387,data\windows\C4_012_30.npy
C4,9,I,0,70747,75355,data\windows\C4_009_44.npy
C4,12,I,0,96163,100771,data\windows\C4_012_31.npy
C4,1,I,0,1140,5748,data\windows\C4_001_39.npy
C4,16,I,0,129816,134424,data\windows\C4_016_32.npy
C4,16,I,0,130147,134755,data\windows\C4_016_33.npy
C4,9,I,0,69260,73868,data\windows\C4_009_45.npy
C4,7,I,0,57751,62359,data\windows\C4_007_35.npy
C4,20,I,0,166463,171071,data\windows\C4_020_28.npy
C4,5,I,0,42826,47434,data\windows\C4_005_40.npy
C4,2,I,0,7577,12185,data\windows\C4_002_45.npy
C4,2,I,0,6509,11117,data\windows\C4_002_46.npy
C4,23,I,0,192882,197490,data\windows\C4_023_38.npy
C4,10,I,0,79590,84198,data\windows\C4_010_26.npy
C4,3,I,0,21602,26210,data\windows\C4_003_39.npy
C4,23,I,0,192273,196881,data\windows\C4_023_39.npy
C4,4,I,0,32507,37115,data\windows\C4_004_41.npy
C4,9,I,0,73893,78501,data\windows\C4_009_46.npy
C4,1,I,0,3330,7938,data\windows\C4_001_40.npy
C4,18,I,0,148531,153139,data\windows\C4_018_34.npy
C4,19,I,0,152644,157252,data\windows\C4_019_35.npy
C4,20,I,0,165358,169966,data\windows\C4_020_29.npy
C4,7,I,0,57534,62142,data\windows\C4_007_36.npy
C4,9,I,0,72012,76620,data\windows\C4_009_47.npy
C4,25,I,0,204795,209403,data\windows\C4_025_32.npy
C4,22,I,0,179714,184322,data\windows\C4_022_25.npy
C4,1,I,0,5981,10589,data\windows\C4_001_41.npy
C4,18,I,0,151332,155940,data\windows\C4_018_35.npy
C4,22,I,0,177767,182375,data\windows\C4_022_26.npy
C4,15,I,0,122159,126767,data\windows\C4_015_36.npy
C4,17,I,0,139964,144572,data\windows\C4_017_32.npy
C4,1,I,0,159,4767,data\windows\C4_001_42.npy
C4,1,I,0,4838,9446,data\windows\C4_001_43.npy
C4,1,I,0,5649,10257,data\windows\C4_001_44.npy
C4,5,I,0,36242,40850,data\windows\C4_005_41.npy
C4,26,I,0,216596,221204,data\windows\C4_026_25.npy
C4,17,I,0,138749,143357,data\windows\C4_017_33.npy
C4,21,I,0,171349,175957,data\windows\C4_021_31.npy
C4,8,I,0,64606,69214,data\windows\C4_008_44.npy
C4,25,I,0,204674,209282,data\windows\C4_025_33.npy
C4,6,I,0,43476,48084,data\windows\C4_006_24.npy
C4,24,I,0,197237,201845,data\windows\C4_024_27.npy
C4,1,I,0,4957,9565,data\windows\C4_001_45.npy
C4,1,I,0,3291,7899,data\windows\C4_001_46.npy
C4,3,I,0,16737,21345,data\windows\C4_003_40.npy
C4,21,I,0,173444,178052,data\windows\C4_021_32.npy
C4,7,I,0,56321,60929,data\windows\C4_007_37.npy
C4,12,I,0,98486,103094,data\windows\C4_012_32.npy
C4,13,I,0,103360,107968,data\windows\C4_013_39.npy
C4,21,I,0,172943,177551,data\windows\C4_021_33.npy
C4,10,I,0,76176,80784,data\windows\C4_010_27.npy
C4,1,I,0,1081,5689,data\windows\C4_001_47.npy
C4,11,I,0,84360,88968,data\windows\C4_011_23.npy
C4,8,I,0,62991,67599,data\windows\C4_008_45.npy
C4,20,I,0,159748,164356,data\windows\C4_020_30.npy
C4,20,I,0,164216,168824,data\windows\C4_020_31.npy
C4,3,I,0,19508,24116,data\windows\C4_003_41.npy
C4,21,I,0,173701,178309,data\windows\C4_021_34.npy
C4,2,I,0,11348,15956,data\windows\C4_002_47.npy
C4,17,I,0,135547,140155,data\windows\C4_017_34.npy
C4,11,I,0,84973,89581,data\windows\C4_011_24.npy
C4,8,I,0,65845,70453,data\windows\C4_008_46.npy
C4,13,I,0,105964,110572,data\windows\C4_013_40.npy
C4,9,I,0,68119,72727,data\windows\C4_009_48.npy
C4,21,I,0,173886,178494,data\windows\C4_021_35.npy
C4,26,I,0,211327,215935,data\windows\C4_026_26.npy
C4,22,I,0,178436,183044,data\windows\C4_022_27.npy
C4,12,I,0,95881,100489,data\windows\C4_012_33.npy
C4,14,I,0,109857,114465,data\windows\C4_014_30.npy
C4,12,I,0,97609,102217,data\windows\C4_012_34.npy
C4,21,I,0,173815,178423,data\windows\C4_021_36.npy
C4,15,I,0,120649,125257,data\windows\C4_015_37.npy
C4,13,I,0,102661,107269,data\windows\C4_013_41.npy
C4,11,I,0,89386,93994,data\windows\C4_011_25.npy
C4,10,I,0,81923,86531,data\windows\C4_010_28.npy
C4,15,I,0,120723,125331,data\windows\C4_015_38.npy
C4,18,I,0,150701,155309,data\windows\C4_018_36.npy
C4,12,I,0,94380,98988,data\windows\C4_012_35.npy
C4,21,I,0,176689,181297,data\windows\C4_021_37.npy
C4,22,I,0,180824,185432,data\windows\C4_022_28.npy
C4,12,I,0,93669,98277,data\windows\C4_012_36.npy
C4,24,I,0,198712,203320,data\windows\C4_024_28.npy
C4,5,I,0,39448,44056,data\windows\C4_005_42.npy
C4,25,I,0,203483,208091,data\windows\C4_025_34.npy
C4,8,I,0,64281,68889,data\windows\C4_008_47.npy
C4,15,I,0,123263,127871,data\windows\C4_015_39.npy
C4,8,I,0,61983,66591,data\windows\C4_008_48.npy
C4,12,I,0,96522,101130,data\windows\C4_012_37.npy
C4,9,I,0,74637,79245,data\windows\C4_009_49.npy
C4,19,I,0,153940,158548,data\windows\C4_019_36.npy
C4,3,I,0,17223,21831,data\windows\C4_003_42.npy
C4,22,I,0,183363,187971,data\windows\C4_022_29.npy
C4,24,I,0,197574,202182,data\windows\C4_024_29.npy
C4,15,I,0,122976,127584,data\windows\C4_015_40.npy
C4,15,I,0,119545,124153,data\windows\C4_015_41.npy
C4,19,I,0,152792,157400,data\windows\C4_019_37.npy
C4,6,I,0,43511,48119,data\windows\C4_006_25.npy
C4,20,I,0,163868,168476,data\windows\C4_020_32.npy
C4,6,I,0,47795,52403,data\windows\C4_006_26.npy
C4,18,I,0,147944,152552,data\windows\C4_018_37.npy
C4,8,I,0,66790,71398,data\windows\C4_008_49.npy
C4,20,I,0,163082,167690,data\windows\C4_020_33.npy
C4,21,I,0,173271,177879,data\windows\C4_021_38.npy
C4,6,I,0,45603,50211,data\windows\C4_006_27.npy
C4,17,I,0,135049,139657,data\windows\C4_017_35.npy
C4,13,I,0,109295,113903,data\windows\C4_013_42.npy
C4,8,I,0,64268,68876,data\windows\C4_008_50.npy
C4,16,I,0,128407,133015,data\windows\C4_016_34.npy
C4,26,I,0,216989,221597,data\windows\C4_026_27.npy
C4,1,I,0,398,5006,data\windows\C4_001_48.npy
C4,25,I,0,208889,213497,data\windows\C4_025_35.npy
C4,23,I,0,187240,191848,data\windows\C4_023_40.npy
C4,14,I,0,115552,120160,data\windows\C4_014_31.npy
C4,16,I,0,133156,137764,data\windows\C4_016_35.npy
C4,10,I,0,80645,85253,data\windows\C4_010_29.npy
C4,4,I,0,28245,32853,data\windows\C4_004_42.npy
C4,15,I,0,124831,129439,data\windows\C4_015_42.npy
C4,22,I,0,178558,183166,data\windows\C4_022_30.npy
C4,7,I,0,50549,55157,data\windows\C4_007_38.npy
C4,19,I,0,156519,161127,data\windows\C4_019_38.npy
C4,20,I,0,163501,168109,data\windows\C4_020_34.npy
C4,20,I,0,165741,170349,data\windows\C4_020_35.npy
C4,9,I,0,74624,79232,data\windows\C4_009_50.npy
C4,11,I,0,85575,90183,data\windows\C4_011_26.npy
C4,11,I,0,90851,95459,data\windows\C4_011_27.npy
C4,23,I,0,186855,191463,data\windows\C4_023_41.npy
C4,24,I,0,196832,201440,data\windows\C4_024_30.npy
C4,11,I,0,90374,94982,data\windows\C4_011_28.npy
C4,26,I,0,212030,216638,data\windows\C4_026_28.npy
C4,15,I,0,124620,129228,data\windows\C4_015_43.npy
C4,11,I,0,84050,88658,data\windows\C4_011_29.npy
C4,1,I,0,103,4711,data\windows\C4_001_49.npy
C4,16,I,0,133386,137994,data\windows\C4_016_36.npy
C4,17,I,0,141050,145658,data\windows\C4_017_36.npy
C4,26,I,0,211681,216289,data\windows\C4_026_29.npy
C4,19,I,0,156764,161372,data\windows\C4_019_39.npy
C4,1,I,0,4777,9385,data\windows\C4_001_50.npy
C4,15,I,0,123877,128485,data\windows\C4_015_44.npy
C4,20,I,0,162349,166957,data\windows\C4_020_36.npy
C4,13,I,0,108897,113505,data\windows\C4_013_43.npy
C4,12,I,0,93729,98337,data\windows\C4_012_38.npy
C4,22,I,0,177154,181762,data\windows\C4_022_31.npy
C4,16,I,0,133450,138058,data\windows\C4_016_37.npy
C4,18,I,0,149033,153641,data\windows\C4_018_38.npy
C4,13,I,0,101779,106387,data\windows\C4_013_44.npy
C4,8,I,0,60778,65386,data\windows\C4_008_51.npy
C4,14,I,0,113307,117915,data\windows\C4_014_32.npy
C4,25,I,0,209369,213977,data\windows\C4_025_36.npy
C4,16,I,0,131551,136159,data\windows\C4_016_38.npy
C4,19,I,0,154382,158990,data\windows\C4_019_40.npy
C4,4,I,0,27151,31759,data\windows\C4_004_43.npy
C4,26,I,0,215956,220564,data\windows\C4_026_30.npy
C4,7,I,0,53522,58130,data\windows\C4_007_39.npy
C4,26,I,0,212310,216918,data\windows\C4_026_31.npy
C4,12,I,0,97311,101919,data\windows\C4_012_39.npy
C4,24,I,0,200867,205475,data\windows\C4_024_31.npy
C4,24,I,0,194943,199551,data\windows\C4_024_32.npy
C4,20,I,0,165101,169709,data\windows\C4_020_37.npy
C4,24,I,0,200320,204928,data\windows\C4_024_33.npy
C4,16,I,0,133026,137634,data\windows\C4_016_39.npy
C4,23,I,0,185668,190276,data\windows\C4_023_42.npy
C4,5,I,0,39250,43858,data\windows\C4_005_43.npy
C4,2,I,0,11314,15922,data\windows\C4_002_48.npy
C4,15,I,0,118688,123296,data\windows\C4_015_45.npy
C4,22,I,0,177134,181742,data\windows\C4_022_32.npy
C4,20,I,0,167288,171896,data\windows\C4_020_38.npy
C4,14,I,0,115229,119837,data\windows\C4_014_33.npy
C4,14,I,0,113693,118301,data\windows\C4_014_34.npy
C4,16,I,0,133117,137725,data\windows\C4_016_40.npy
C4,23,I,0,189926,194534,data\windows\C4_023_43.npy
C4,22,I,0,184127,188735,data\windows\C4_022_33.npy
C4,3,I,0,23262,27870,data\windows\C4_003_43.npy
C4,16,I,0,130038,134646,data\windows\C4_016_41.npy
C4,10,I,0,83211,87819,data\windows\C4_010_30.npy
C4,21,I,0,175101,179709,data\windows\C4_021_39.npy
C4,14,I,0,110442,115050,data\windows\C4_014_35.npy
C4,26,I,0,216700,221308,data\windows\C4_026_32.npy
C4,12,I,0,94378,98986,data\windows\C4_012_40.npy
C4,18,I,0,148539,153147,data\windows\C4_018_39.npy
C4,3,I,0,23035,27643,data\windows\C4_003_44.npy
C4,25,I,0,203537,208145,data\windows\C4_025_37.npy
C4,4,I,0,33580,38188,data\windows\C4_004_44.npy
C4,10,I,0,82650,87258,data\windows\C4_010_31.npy
C4,22,I,0,183208,187816,data\windows\C4_022_34.npy
C4,26,I,0,211471,216079,data\windows\C4_026_33.npy
C4,13,I,0,106227,110835,data\windows\C4_013_45.npy
C4,13,I,0,106301,110909,data\windows\C4_013_46.npy
C4,2,I,0,7843,12451,data\windows\C4_002_49.npy
C4,26,I,0,213974,218582,data\windows\C4_026_34.npy
C4,1,I,0,2654,7262,data\windows\C4_001_51.npy
C4,1,I,0,4199,8807,data\windows\C4_001_52.npy
C4,13,I,0,103835,108443,data\windows\C4_013_47.npy
C4,1,I,0,584,5192,data\windows\C4_001_53.npy
C4,5,I,0,37474,42082,data\windows\C4_005_44.npy
C4,17,I,0,137298,141906,data\windows\C4_017_37.npy
C4,19,I,0,153915,158523,data\windows\C4_019_41.npy
C4,8,I,0,65171,69779,data\windows\C4_008_52.npy
C4,21,I,0,174206,178814,data\windows\C4_021_40.npy
C4,16,I,0,132652,137260,data\windows\C4_016_42.npy
C4,6,I,0,49898,54506,data\windows\C4_006_28.npy
C4,19,I,0,155512,160120,data\windows\C4_019_42.npy
C4,16,I,0,129260,133868,data\windows\C4_016_43.npy
C4,22,I,0,177630,182238,data\windows\C4_022_35.npy
C4,5,I,0,35209,39817,data\windows\C4_005_45.npy
C4,7,I,0,50493,55101,data\windows\C4_007_40.npy
C4,8,I,0,66354,70962,data\windows\C4_008_53.npy
C4,9,I,0,74934,79542,data\windows\C4_009_51.npy
C4,24,I,0,194284,198892,data\windows\C4_024_34.npy
C4,20,I,0,160111,164719,data\windows\C4_020_39.npy
C4,15,I,0,118851,123459,data\windows\C4_015_46.npy
C4,15,I,0,118055,122663,data\windows\C4_015_47.npy
C4,24,I,0,193649,198257,data\windows\C4_024_35.npy
C4,12,I,0,97537,102145,data\windows\C4_012_41.npy
C4,6,I,0,49232,53840,data\windows\C4_006_29.npy
C4,4,I,0,29943,34551,data\windows\C4_004_45.npy
C4,9,I,0,72434,77042,data\windows\C4_009_52.npy
C4,17,I,0,142892,147500,data\windows\C4_017_38.npy
C4,13,I,0,103281,107889,data\windows\C4_013_48.npy
C4,11,I,0,92067,96675,data\windows\C4_011_30.npy
C4,13,I,0,105283,109891,data\windows\C4_013_49.npy
C4,26,I,0,213100,217708,data\windows\C4_026_35.npy
C4,26,I,0,218078,222686,data\windows\C4_026_36.npy
C4,5,I,0,36770,41378,data\windows\C4_005_46.npy
C4,3,I,0,24278,28886,data\windows\C4_003_45.npy
C4,7,I,0,53436,58044,data\windows\C4_007_41.npy
C4,23,I,0,186366,190974,data\windows\C4_023_44.npy
C4,12,I,0,100314,104922,data\windows\C4_012_42.npy
C4,23,I,0,188929,193537,data\windows\C4_023_45.npy
C4,17,I,0,141461,146069,data\windows\C4_017_39.npy
C4,15,I,0,120839,125447,data\windows\C4_015_48.npy
C4,8,I,0,61530,66138,data\windows\C4_008_54.npy
C4,9,I,0,75510,80118,data\windows\C4_009_53.npy
C4,4,I,0,32309,36917,data\windows\C4_004_46.npy
C4,14,I,0,113337,117945,data\windows\C4_014_36.npy
C4,8,I,0,61281,65889,data\windows\C4_008_55.npy
C4,8,I,0,63924,68532,data\windows\C4_008_56.npy
C4,2,I,0,6366,10974,data\windows\C4_002_50.npy
C4,21,I,0,175034,179642,data\windows\C4_021_41.npy
C4,25,I,0,205044,209652,data\windows\C4_025_38.npy
C4,13,I,0,109274,113882,data\windows\C4_013_50.npy
C4,14,I,0,117005,121613,data\windows\C4_014_37.npy
C4,25,I,0,202115,206723,data\windows\C4_025_39.npy
C4,14,I,0,111646,116254,data\windows\C4_014_38.npy
C4,17,I,0,136198,140806,data\windows\C4_017_40.npy
C4,12,I,0,93454,98062,data\windows\C4_012_43.npy
C4,14,I,0,112266,116874,data\windows\C4_014_39.npy
C4,14,I,0,113913,118521,data\windows\C4_014_40.npy
C4,19,I,0,155212,159820,data\windows\C4_019_43.npy
C4,16,I,0,131882,136490,data\windows\C4_016_44.npy
C4,14,I,0,109998,114606,data\windows\C4_014_41.npy
C4,2,I,0,12209,16817,data\windows\C4_002_51.npy
C4,24,I,0,197718,202326,data\windows\C4_024_36.npy
C4,24,I,0,194171,198779,data\windows\C4_024_37.npy
C4,5,I,0,42048,46656,data\windows\C4_005_47.npy
C4,8,I,0,64109,68717,data\windows\C4_008_57.npy
C4,26,I,0,212767,217375,data\windows\C4_026_37.npy
C4,9,I,0,70467,75075,data\windows\C4_009_54.npy
C4,22,I,0,177647,182255,data\windows\C4_022_36.npy
C4,21,I,0,172108,176716,data\windows\C4_021_42.npy
C4,23,I,0,188284,192892,data\windows\C4_023_46.npy
C4,1,I,0,2575,7183,data\windows\C4_001_54.npy
C4,13,I,0,105903,110511,data\windows\C4_013_51.npy
C4,15,I,0,123528,128136,data\windows\C4_015_49.npy
C4,22,I,0,183117,187725,data\windows\C4_022_37.npy
C4,6,I,0,49061,53669,data\windows\C4_006_30.npy
C4,8,I,0,67051,71659,data\windows\C4_008_58.npy
C4,5,I,0,41012,45620,data\windows\C4_005_48.npy
C4,20,I,0,166539,171147,data\windows\C4_020_40.npy
C4,26,I,0,218346,222954,data\windows\C4_026_38.npy
C4,4,I,0,30720,35328,data\windows\C4_004_47.npy
C4,7,I,0,50988,55596,data\windows\C4_007_42.npy
C4,8,I,0,67112,71720,data\windows\C4_008_59.npy
C4,24,I,0,194335,198943,data\windows\C4_024_38.npy
C4,12,I,0,97305,101913,data\windows\C4_012_44.npy
C4,8,I,0,61622,66230,data\windows\C4_008_60.npy
C4,9,I,0,70743,75351,data\windows\C4_009_55.npy
C4,16,I,0,130558,135166,data\windows\C4_016_45.npy
C4,11,I,0,84478,89086,data\windows\C4_011_31.npy
C4,4,I,0,30711,35319,data\windows\C4_004_48.npy
C4,22,I,0,179378,183986,data\windows\C4_022_38.npy
C4,11,I,0,92165,96773,data\windows\C4_011_32.npy
C4,7,I,0,56141,60749,data\windows\C4_007_43.npy
C4,19,I,0,159003,163611,data\windows\C4_019_44.npy
C4,20,I,0,162896,167504,data\windows\C4_020_41.npy
C4,5,I,0,35344,39952,data\windows\C4_005_49.npy
C4,2,I,0,11866,16474,data\windows\C4_002_52.npy
C4,2,I,0,7311,11919,data\windows\C4_002_53.npy
C4,20,I,0,167367,171975,data\windows\C4_020_42.npy
C4,17,I,0,136865,141473,data\windows\C4_017_41.npy
C4,21,I,0,173483,178091,data\windows\C4_021_43.npy
C4,17,I,0,137011,141619,data\windows\C4_017_42.npy
C4,11,I,0,87683,92291,data\windows\C4_011_33.npy
C4,16,I,0,128689,133297,data\windows\C4_016_46.npy
C4,19,I,0,157703,162311,data\windows\C4_019_45.npy
C4,11,I,0,87060,91668,data\windows\C4_011_34.npy
C4,24,I,0,200042,204650,data\windows\C4_024_39.npy
