run_id,VB_true,VB_smooth,q_true,q_pred,q_pred_norm,true_stage,pred_stage,prob_early,prob_middle,prob_late,max_prob,dominant_prob_stage,relative_life,dataset_id,task_id,protocol_id,aggregation_level,uncertainty_type,n_test,test_universe,source_path,status
160,122.6605164,122.68397515714284,0.3415497572826421,0.43389755,0.300027024280299,middle,middle,0.0491913073330176,0.9198942084638791,0.0309144842021031,0.9198942084638791,middle,0.4884488448844885,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_level,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
161,122.9007941,122.91252345714284,0.3428958675408408,0.45037955,0.3392084281897026,middle,middle,0.0449541349421763,0.9188480580336532,0.0361978070231706,0.9188480580336532,middle,0.4917491749174917,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_level,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
162,123.1410717,123.14498152857144,0.3442650056816676,0.4462752,0.3294514693779345,middle,middle,0.0456303864609912,0.9193310532976648,0.035038560240344,0.9193310532976648,middle,0.495049504950495,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_level,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
163,123.3813494,123.3813494,0.3456571718734029,0.4467305,0.3305338194082677,middle,middle,0.0454992539361367,0.9193896764425976,0.0351110696202657,0.9193896764425976,middle,0.4983498349834983,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_level,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
164,123.6216271,123.62162705714286,0.3470723660319067,0.44993588,0.3381537252730369,middle,middle,0.0453183277250572,0.9174084392033413,0.0372732330706016,0.9174084392033413,middle,0.5016501650165016,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_level,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
165,123.8619047,123.86190471428571,0.3484875601904105,0.45374623,0.3472117802655253,middle,middle,0.0443536415115155,0.916939107802734,0.0387072506847505,0.916939107802734,middle,0.504950495049505,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_level,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
166,124.1021824,124.10218238571429,0.3499027544330546,0.45637932,0.3534712246788133,middle,middle,0.0446219831306717,0.9141202096012604,0.0412578072670677,0.9141202096012604,middle,0.5082508250825083,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_level,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
167,124.34246,124.34246004285714,0.3513179485915584,0.46138558,0.3653722254757732,middle,middle,0.043397355051484,0.9132964120800195,0.0433062328674962,0.9132964120800195,middle,0.5115511551155115,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_level,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
168,124.5827377,124.5827377,0.3527331427500622,0.47055346,0.3871663286958279,middle,middle,0.0434047109237731,0.906611608897433,0.0499836801777938,0.906611608897433,middle,0.5148514851485149,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_level,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
169,124.8230154,124.82301535714284,0.3541483369085658,0.4835607,0.418087450172988,middle,middle,0.0433346525000223,0.8960312012000017,0.060634146298976,0.8960312012000017,middle,0.5181518151815182,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_level,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
170,125.063293,125.06329301428572,0.3555635310670696,0.49388233,0.4426242754389398,middle,middle,0.0448928745525893,0.8771627602382911,0.0779443652081194,0.8771627602382911,middle,0.5214521452145214,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_level,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
171,125.3035707,125.30357068571428,0.3569787253097137,0.5033934,0.4652342181206903,middle,middle,0.0460518290328128,0.8575454473281684,0.0964027236380186,0.8575454473281684,middle,0.5247524752475248,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_level,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
172,125.5438483,125.54384834285716,0.3583939194682176,0.5055533,0.4703687839685195,middle,middle,0.0485725846746828,0.8438659106263082,0.1075615046980088,0.8438659106263082,middle,0.528052805280528,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_level,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
173,125.784126,125.784126,0.3598091136267213,0.5136125,0.4895273066227282,middle,middle,0.0482071205515438,0.8329076346089664,0.1188852448384897,0.8329076346089664,middle,0.5313531353135313,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_level,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
174,126.0244037,126.02440367142856,0.3612243078693654,0.51849055,0.5011235235466612,middle,middle,0.0497110281848877,0.8142760676817826,0.1360129041323297,0.8142760676817826,middle,0.5346534653465347,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_level,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
175,126.2646813,126.26468132857144,0.3626395020278692,0.5289565,0.5260034297622678,middle,middle,0.0496936740518854,0.7870603930019505,0.1632459329451639,0.7870603930019505,middle,0.5379537953795379,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_level,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
176,126.504959,126.504959,0.3640546962705133,0.52098805,0.5070606401747244,middle,middle,0.0508776161169398,0.8053621188012833,0.1437602650807769,0.8053621188012833,middle,0.5412541254125413,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_level,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
177,126.7452367,126.74523665714284,0.365469890429017,0.5272335,0.5219074730254698,middle,middle,0.0499812684176837,0.7917020795579222,0.1583166520233941,0.7917020795579222,middle,0.5445544554455446,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_level,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
178,126.9855143,126.98551431428572,0.3668850845875208,0.52223736,0.5100305297341259,middle,middle,0.0501194559259387,0.8033909248900447,0.1464896191830165,0.8033909248900447,middle,0.5478547854785478,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_level,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
179,127.225792,127.22579198571428,0.368300278830165,0.5195219,0.503575273390246,middle,middle,0.0488080889534909,0.815931608778741,0.135260302266768,0.815931608778741,middle,0.5511551155115512,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_level,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
180,127.4660696,127.46606964285714,0.3697154729886687,0.50754213,0.4750966781280354,middle,middle,0.0480591159943061,0.8441749982462723,0.1077658857584215,0.8441749982462723,middle,0.5544554455445545,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_level,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
181,127.7063473,127.7063473,0.3711306671471724,0.5027605,0.4637296731301394,middle,middle,0.0464203190648608,0.8570545238559588,0.0965251570781803,0.8570545238559588,middle,0.5577557755775577,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_level,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
182,127.946625,127.94662495714286,0.3725458613056763,0.49763444,0.4515438809129425,middle,middle,0.046018332958404,0.8663840013950808,0.0875976656455153,0.8663840013950808,middle,0.5610561056105611,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_level,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
183,128.1869026,128.18690261428569,0.3739610554641798,0.4934488,0.4415936775723676,middle,middle,0.0468376127240937,0.8718292416966854,0.0813331455782209,0.8718292416966854,middle,0.5643564356435643,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_level,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
184,128.4271803,128.4271802857143,0.3753762497068241,0.49716693,0.4504325049790944,middle,middle,0.0460196825752842,0.8692112046680445,0.0847691127556712,0.8692112046680445,middle,0.5676567656765676,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_level,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
185,128.6674579,128.6674579428571,0.3767914438653277,0.4852418,0.4220838012294191,middle,middle,0.0454335804421265,0.8865108945249661,0.0680555250319073,0.8865108945249661,middle,0.570957095709571,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_level,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
186,128.9077356,128.9077356,0.3782066380238316,0.47458526,0.3967508199154574,middle,middle,0.0444665770800362,0.89971674360723,0.0558166793117337,0.89971674360723,middle,0.5742574257425742,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_level,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
187,129.1480133,129.14801325714285,0.3796218321823353,0.47047713,0.3869848751974415,middle,middle,0.0453384823192634,0.901164314871946,0.0534972028077906,0.901164314871946,middle,0.5775577557755776,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_level,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
188,129.3882909,129.3882909142857,0.3810370263408391,0.4647055,0.3732644185631962,middle,middle,0.0441914607805902,0.9083254475315384,0.0474830916868712,0.9083254475315384,middle,0.5808580858085809,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_level,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
189,129.6285686,129.62856858571428,0.3824522205834832,0.46090433,0.364228186485881,middle,middle,0.0446175048301131,0.910596822595704,0.0447856725731828,0.910596822595704,middle,0.5841584158415841,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_level,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
190,129.8688462,129.93218891428572,0.3842404922043516,0.4567722,0.3544051883948628,middle,middle,0.0440521675208375,0.9148451087576448,0.0411027237205175,0.9148451087576448,middle,0.5874587458745875,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_level,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
191,130.1091239,130.29915191428572,0.3864018412875842,0.45233768,0.3438633415762528,middle,middle,0.045102351464591,0.9161894547697942,0.0387081937646147,0.9161894547697942,middle,0.5907590759075908,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_level,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
192,130.3494016,130.7294576,0.3889362679173217,0.4494275,0.3369451921994133,middle,middle,0.0445251310264686,0.9196171378482568,0.0358577311242745,0.9196171378482568,middle,0.594059405940594,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_level,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
193,131.0330779,131.22310594285713,0.3918437719252833,0.45533293,0.3509837213881471,middle,middle,0.0423736840681528,0.920438497105704,0.0371878188251433,0.920438497105704,middle,0.5973597359735974,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_level,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
194,131.7167543,131.78009697142858,0.3951243534797499,0.4504533,0.3393837484504913,middle,middle,0.0427320503620851,0.9230001043602272,0.0342678452766875,0.9230001043602272,middle,0.6006600660066007,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_level,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
195,132.4004307,132.40043067142855,0.3987780124965807,0.44878685,0.3354222237238303,middle,middle,0.0425095915355118,0.9247675655967512,0.0327228428667369,0.9247675655967512,middle,0.6039603960396039,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_level,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
196,133.084107,133.08410704285714,0.4028047489757763,0.44513428,0.3267392471143551,middle,middle,0.0428874823947666,0.9262619972258952,0.030850520378338,0.9262619972258952,middle,0.6072607260726073,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_level,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
197,133.7677834,133.7677834142857,0.4068314854549716,0.44631132,0.3295373347043032,middle,middle,0.0419456417663468,0.9275883257847652,0.0304660324478879,0.9275883257847652,middle,0.6105610561056105,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_level,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
198,134.4514598,134.4514597857143,0.4108582219341671,0.4423904,0.3202164300679448,middle,middle,0.0427202436006601,0.9281289994211438,0.0291507569771961,0.9281289994211438,middle,0.6138613861386139,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_level,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
199,135.1351362,135.13513615714285,0.4148849584133625,0.44125783,0.3175240576237225,middle,middle,0.0425292100255185,0.929045819161499,0.0284249708119824,0.929045819161499,middle,0.6171617161716172,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_level,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
200,135.8188125,135.81881252857144,0.4189116948925581,0.43987042,0.3142258734471694,middle,middle,0.0427658792717031,0.9293794840067556,0.0278546367205411,0.9293794840067556,middle,0.6204620462046204,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_level,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
201,136.5024889,136.5024889,0.4229384313717534,0.44113916,0.3172419524664642,middle,middle,0.0420787116918921,0.9299746097508766,0.0279466785562313,0.9299746097508766,middle,0.6237623762376238,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_level,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
202,137.1861653,137.1861652714286,0.4269651678509489,0.43986863,0.314221618216433,middle,middle,0.0423502558356509,0.9300872716343755,0.0275624725289735,0.9300872716343755,middle,0.6270627062706271,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_level,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
203,137.8698416,137.86984162857144,0.4309919042460039,0.44248894,0.3204506817085972,middle,middle,0.0416507853059548,0.9299891155996228,0.0283600990934224,0.9299891155996228,middle,0.6303630363036303,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_level,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
204,138.553518,138.553518,0.4350186407251992,0.43977445,0.3139977312718761,middle,middle,0.042785033664266,0.9290149423932637,0.0282000239414703,0.9290149423932637,middle,0.6336633663366337,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_level,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
205,139.2371944,139.23719437142856,0.4390453772043946,0.4453777,0.327317910950032,middle,middle,0.0412423218189781,0.9291033440199952,0.0296543341600265,0.9291033440199952,middle,0.636963696369637,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_level,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
206,139.9208707,139.92087072857143,0.4430721135994497,0.44291887,0.3214727215692191,middle,middle,0.0423037950302275,0.928151288408054,0.0295449165607186,0.928151288408054,middle,0.6402640264026402,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_level,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
207,140.6045471,140.6045471,0.4470988500786451,0.4470755,0.3313539616451774,middle,middle,0.0413576504391744,0.9273307737226116,0.0313115758372138,0.9273307737226116,middle,0.6435643564356436,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_level,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
208,141.2882235,141.28822347142858,0.4511255865578406,0.44635886,0.3296503479273255,middle,middle,0.0420494816761546,0.9266936363037672,0.031256882019078,0.9266936363037672,middle,0.6468646864686468,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_level,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
209,141.9718998,141.97189984285714,0.455152323037036,0.45202142,0.3431115207535136,middle,middle,0.0406328750875279,0.9253515962912926,0.0340155286201796,0.9253515962912926,middle,0.6501650165016502,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_level,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
210,142.6555762,142.65557621428573,0.4591790595162315,0.45175317,0.3424738304490179,middle,middle,0.0410194135817999,0.9248505043956312,0.0341300820215688,0.9248505043956312,middle,0.6534653465346535,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_level,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
211,143.3392526,143.3392525857143,0.4632057959954269,0.45707557,0.3551263668018519,middle,middle,0.0400598019460115,0.923183609685134,0.0367565883678542,0.923183609685134,middle,0.6567656765676567,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_level,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
212,144.022929,144.02292895714285,0.4672325324746222,0.45999682,0.3620708320469887,middle,middle,0.0399621175710512,0.9209345019432662,0.0391033804846825,0.9209345019432662,middle,0.6600660066006601,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_level,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
213,144.7066053,144.70660532857144,0.4712592689538178,0.46648896,0.3775041022554827,middle,middle,0.0392854562473576,0.917480256660484,0.0432342870911583,0.917480256660484,middle,0.6633663366336634,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_level,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
214,145.3902817,145.3902817,0.4752860054330132,0.47592893,0.3999450243197134,middle,middle,0.038972184473301,0.9114110073769408,0.0496168081487583,0.9114110073769408,middle,0.6666666666666666,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_level,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
215,146.0739581,146.07395807142856,0.4793127419122085,0.46926838,0.3841114058384139,middle,middle,0.0396985882853246,0.9160141488684672,0.0442872628452082,0.9160141488684672,middle,0.66996699669967,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_level,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
216,146.7576344,146.75763442857144,0.4833394783072636,0.4926544,0.4397052109259878,middle,middle,0.039255519821384,0.8949835158373105,0.0657609643403054,0.8949835158373105,middle,0.6732673267326733,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_level,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
217,147.4413108,147.44131080000002,0.4873662147864592,0.4809557,0.4118947819783516,middle,middle,0.0398578787843794,0.904079376402325,0.0560627448122956,0.904079376402325,middle,0.6765676567656765,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_level,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
218,148.1249872,148.12498717142856,0.4913929512656543,0.49552202,0.4465221856547031,middle,middle,0.0397731670458012,0.8883518546288315,0.0718749783243672,0.8883518546288315,middle,0.6798679867986799,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_level,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
219,148.8086635,148.80866352857143,0.4954196876607095,0.48672298,0.4256048976887403,middle,middle,0.0405792726096489,0.894194223117947,0.065226504271404,0.894194223117947,middle,0.6831683168316832,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_level,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
220,149.4923399,149.4923399,0.4994464241399048,0.5169382,0.4974332400641493,middle,middle,0.042368910326947,0.8364335419586352,0.1211975477134178,0.8364335419586352,middle,0.6864686468646864,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_level,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
221,150.1760163,150.17601627142858,0.5034731606191004,0.5215835,0.5084761581311528,middle,middle,0.0428588165765169,0.827437443207243,0.12970374021524,0.827437443207243,middle,0.6897689768976898,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_level,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
222,150.8596926,150.94753147142856,0.5080172527216286,0.5435706,0.5607444171953714,middle,middle,0.0427186784358219,0.7610234135243757,0.1962579080388023,0.7610234135243757,middle,0.693069306930693,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_level,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
223,151.543369,151.8068855142857,0.5130787005316301,0.54363286,0.5608924231538351,middle,middle,0.0427419709750608,0.7619728212799349,0.1952852077440043,0.7619728212799349,middle,0.6963696369636964,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_level,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
224,152.2270454,152.7540783857143,0.5186575039649646,0.56582767,0.6136544553891508,middle,middle,0.0410921470051219,0.6700730271574372,0.2888348258364407,0.6700730271574372,middle,0.6996699669966997,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_level,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
225,153.5255936,153.7891100857143,0.5247536630216317,0.59940237,0.6934690338284817,late,middle,0.0340241203242257,0.5181284030471729,0.4478474766276014,0.5181284030471729,middle,0.7029702970297029,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_level,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
226,154.8241418,154.9119806142857,0.5313671777016317,0.61830604,0.7384072894794996,late,late,0.0292082036164607,0.4280422543076739,0.5427495420748654,0.5427495420748654,late,0.7062706270627063,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_level,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
227,156.12269,156.12268997142857,0.5384980480049646,0.6521367,0.8188303421419014,late,late,0.0214522368159437,0.2801017516919398,0.6984460114911165,0.6984460114911165,late,0.7095709570957096,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_level,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
228,157.4212382,157.42123815714288,0.5461462739316305,0.6587535,0.8345599570786653,late,late,0.0202452500570907,0.2038236433159821,0.7759311066259271,0.7759311066259271,late,0.7128712871287128,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_level,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
229,158.7197863,158.71978634285713,0.5537944998582961,0.6790881,0.8828998536892805,late,late,0.0171252514342099,0.1466865451959282,0.8361882033688619,0.8361882033688619,late,0.7161716171617162,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_level,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
230,160.0183345,160.01833452857142,0.5614427257849618,0.6886471,0.9056237367113644,late,late,0.0159144555500967,0.1274261263234422,0.8566594181254611,0.8566594181254611,late,0.7194719471947195,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_level,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
231,161.3168827,161.31688271428575,0.5690909517116278,0.69729966,0.9261928089241028,late,late,0.0145930778253688,0.1162763247371768,0.8691305974364544,0.8691305974364544,late,0.7227722772277227,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_level,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
232,162.6154309,162.6154309,0.5767391776382933,0.7031369,0.9400692352167932,late,late,0.0139315965938969,0.1100256686212954,0.8760427347838076,0.8760427347838076,late,0.7260726072607261,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_level,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
233,163.9139791,163.9139791,0.5843874036490995,0.7091807,0.9544367008731248,late,late,0.0132343453138664,0.1042752850952078,0.8824903695899257,0.8824903695899257,late,0.7293729372937293,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_level,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
