run_id,q_true,q_pred,true_stage,pred_stage,relative_life,q_comparison_definition,dataset_id,task_id,protocol_id,aggregation_level,uncertainty_type,n_test,test_universe,source_path,status
196,0.4028047489757763,0.44513428,middle,middle,0.6072607260726073,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
197,0.4068314854549716,0.44631132,middle,middle,0.6105610561056105,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
198,0.4108582219341671,0.4423904,middle,middle,0.6138613861386139,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
199,0.4148849584133625,0.44125783,middle,middle,0.6171617161716172,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
200,0.4189116948925581,0.43987042,middle,middle,0.6204620462046204,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
201,0.4229384313717534,0.44113916,middle,middle,0.6237623762376238,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
202,0.4269651678509489,0.43986863,middle,middle,0.6270627062706271,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
203,0.4309919042460039,0.44248894,middle,middle,0.6303630363036303,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
204,0.4350186407251992,0.43977445,middle,middle,0.6336633663366337,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
205,0.4390453772043946,0.4453777,middle,middle,0.636963696369637,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
206,0.4430721135994497,0.44291887,middle,middle,0.6402640264026402,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
207,0.4470988500786451,0.4470755,middle,middle,0.6435643564356436,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
208,0.4511255865578406,0.44635886,middle,middle,0.6468646864686468,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
209,0.455152323037036,0.45202142,middle,middle,0.6501650165016502,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
210,0.4591790595162315,0.45175317,middle,middle,0.6534653465346535,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
211,0.4632057959954269,0.45707557,middle,middle,0.6567656765676567,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
212,0.4672325324746222,0.45999682,middle,middle,0.6600660066006601,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
213,0.4712592689538178,0.46648896,middle,middle,0.6633663366336634,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
214,0.4752860054330132,0.47592893,middle,middle,0.6666666666666666,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
215,0.4793127419122085,0.46926838,middle,middle,0.66996699669967,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
216,0.4833394783072636,0.4926544,middle,middle,0.6732673267326733,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
217,0.4873662147864592,0.4809557,middle,middle,0.6765676567656765,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
218,0.4913929512656543,0.49552202,middle,middle,0.6798679867986799,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
219,0.4954196876607095,0.48672298,middle,middle,0.6831683168316832,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
220,0.4994464241399048,0.5169382,middle,middle,0.6864686468646864,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
221,0.5034731606191004,0.5215835,middle,middle,0.6897689768976898,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
222,0.5080172527216286,0.5435706,middle,middle,0.693069306930693,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
223,0.5130787005316301,0.54363286,middle,middle,0.6963696369636964,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
224,0.5186575039649646,0.56582767,middle,middle,0.6996699669966997,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
225,0.5247536630216317,0.59940237,late,middle,0.7029702970297029,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
226,0.5313671777016317,0.61830604,late,late,0.7062706270627063,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
227,0.5384980480049646,0.6521367,late,late,0.7095709570957096,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
228,0.5461462739316305,0.6587535,late,late,0.7128712871287128,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
229,0.5537944998582961,0.6790881,late,late,0.7161716171617162,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
230,0.5614427257849618,0.6886471,late,late,0.7194719471947195,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
231,0.5690909517116278,0.69729966,late,late,0.7227722772277227,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
232,0.5767391776382933,0.7031369,late,late,0.7260726072607261,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
233,0.5843874036490995,0.7091807,late,late,0.7293729372937293,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
234,0.5920356296599056,0.71226776,late,late,0.7326732673267327,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
235,0.5996838556707117,0.7165055,late,late,0.735973597359736,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
236,0.6073320816815179,0.71472526,late,late,0.7392739273927392,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
237,0.6149803076923238,0.7191046,late,late,0.7425742574257426,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
238,0.6226285336189898,0.7185916,late,late,0.7458745874587459,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
239,0.6302767595456554,0.7210478,late,late,0.7491749174917491,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
240,0.6379249854723213,0.7175316,late,late,0.7524752475247525,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
241,0.645573211398987,0.72130144,late,late,0.7557755775577558,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
242,0.6532214373256527,0.7201746,late,late,0.759075907590759,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
243,0.6608696632523182,0.72146606,late,late,0.7623762376237624,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
244,0.6685178891789844,0.71906686,late,late,0.7656765676567657,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
245,0.6761661151897903,0.72204554,late,late,0.768976897689769,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
246,0.6838143412005964,0.71653426,late,late,0.7722772277227723,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
247,0.6914625672114025,0.7225299,late,late,0.7755775577557755,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
248,0.6991107932222087,0.7220476,late,late,0.7788778877887789,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
249,0.7067590192330147,0.72345483,late,late,0.7821782178217822,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
250,0.7144072451596807,0.7191023,late,late,0.7854785478547854,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
251,0.7220554710863463,0.72331786,late,late,0.7887788778877888,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
252,0.729703697013012,0.7223205,late,late,0.7920792079207921,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
253,0.7373519229396778,0.7235841,late,late,0.7953795379537953,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
254,0.7448714868279991,0.72088385,late,late,0.7986798679867987,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
255,0.752262388677976,0.7240962,late,late,0.801980198019802,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
256,0.7595246284896082,0.7234667,late,late,0.8052805280528053,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
257,0.7666582063470367,0.7244208,late,late,0.8085808580858086,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
258,0.7736631222502615,0.7258857,late,late,0.8118811881188119,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
259,0.7805393761151413,0.72600853,late,late,0.8151815181518152,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
260,0.7872869679416767,0.726561,late,late,0.8184818481848185,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
261,0.7940345597682124,0.7272123,late,late,0.8217821782178217,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
262,0.8007821515947479,0.72713685,late,late,0.8250825082508251,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
263,0.8075297434212836,0.7276809,late,late,0.8283828382838284,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
264,0.8142773352478189,0.72762245,late,late,0.8316831683168316,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
265,0.8210249269902141,0.7283473,late,late,0.834983498349835,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
266,0.8277725187326093,0.7279494,late,late,0.8382838283828383,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
267,0.8345201104750046,0.7278298,late,late,0.8415841584158416,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
268,0.8412677022173995,0.72427356,late,late,0.8448844884488449,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
269,0.8480152939597948,0.7273109,late,late,0.8481848184818482,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
270,0.8547628857021901,0.72569853,late,late,0.8514851485148515,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
271,0.8615104774445851,0.72657275,late,late,0.8547854785478548,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
272,0.8682580691869803,0.7240074,late,late,0.858085808580858,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
273,0.8750056609293755,0.72571313,late,late,0.8613861386138614,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
274,0.8817532527559108,0.72425324,late,late,0.8646864686468647,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
275,0.8885008445824465,0.724621,late,late,0.8679867986798679,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
276,0.895248436408982,0.7225512,late,late,0.8712871287128713,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
277,0.9019960282355176,0.7235713,late,late,0.8745874587458746,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
278,0.9087436200620532,0.7217406,late,late,0.8778877887788779,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
279,0.9154912118885886,0.71384376,late,late,0.8811881188118812,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
280,0.9222388037151243,0.72123325,late,late,0.8844884488448845,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
281,0.9289863954575196,0.71787614,late,late,0.8877887788778878,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
282,0.9357339871999144,0.7196655,late,late,0.8910891089108911,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
283,0.9424815789423098,0.71418285,late,late,0.8943894389438944,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
284,0.949229170684705,0.7173168,late,late,0.8976897689768977,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
285,0.9559767624271,0.71529436,late,late,0.900990099009901,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
286,0.9618936363706976,0.71626395,late,late,0.9042904290429042,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
287,0.9669797925154976,0.71266985,late,late,0.9075907590759076,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
288,0.9712352308615,0.7173682,late,late,0.9108910891089108,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
